IJK,IX,IY,IZ,XC,YC,ZC,__in
16054,10,23,11,309465.0,9762655.0,1275.0,0.25
16055,11,23,11,309475.0,9762655.0,1275.0,0.25
16056,12,23,11,309485.0,9762655.0,1275.0,0.25
16057,13,23,11,309495.0,9762655.0,1275.0,0.25
16058,14,23,11,309505.0,9762655.0,1275.0,0.25
16059,15,23,11,309515.0,9762655.0,1275.0,0.25
16060,16,23,11,309525.0,9762655.0,1275.0,0.125
16077,5,24,11,309415.0,9762665.0,1275.0,0.375
16078,6,24,11,309425.0,9762665.0,1275.0,0.75
16079,7,24,11,309435.0,9762665.0,1275.0,0.625
16080,8,24,11,309445.0,9762665.0,1275.0,0.5
16081,9,24,11,309455.0,9762665.0,1275.0,0.5
16082,10,24,11,309465.0,9762665.0,1275.0,0.5
16083,11,24,11,309475.0,9762665.0,1275.0,0.5
16084,12,24,11,309485.0,9762665.0,1275.0,0.5
16085,13,24,11,309495.0,9762665.0,1275.0,0.5
16086,14,24,11,309505.0,9762665.0,1275.0,0.5
16087,15,24,11,309515.0,9762665.0,1275.0,0.5
16088,16,24,11,309525.0,9762665.0,1275.0,0.25
16105,5,25,11,309415.0,9762675.0,1275.0,0.25
16106,6,25,11,309425.0,9762675.0,1275.0,0.75
16107,7,25,11,309435.0,9762675.0,1275.0,0.875
16108,8,25,11,309445.0,9762675.0,1275.0,0.75
16109,9,25,11,309455.0,9762675.0,1275.0,0.75
16110,10,25,11,309465.0,9762675.0,1275.0,0.75
16111,11,25,11,309475.0,9762675.0,1275.0,0.75
16112,12,25,11,309485.0,9762675.0,1275.0,0.75
16113,13,25,11,309495.0,9762675.0,1275.0,0.75
16114,14,25,11,309505.0,9762675.0,1275.0,0.75
16115,15,25,11,309515.0,9762675.0,1275.0,0.625
16116,16,25,11,309525.0,9762675.0,1275.0,0.25
16134,6,26,11,309425.0,9762685.0,1275.0,0.5
16135,7,26,11,309435.0,9762685.0,1275.0,1.0
16136,8,26,11,309445.0,9762685.0,1275.0,1.0
16137,9,26,11,309455.0,9762685.0,1275.0,1.0
16138,10,26,11,309465.0,9762685.0,1275.0,1.0
16139,11,26,11,309475.0,9762685.0,1275.0,1.0
16140,12,26,11,309485.0,9762685.0,1275.0,1.0
16141,13,26,11,309495.0,9762685.0,1275.0,1.0
16142,14,26,11,309505.0,9762685.0,1275.0,1.0
16143,15,26,11,309515.0,9762685.0,1275.0,0.75
16144,16,26,11,309525.0,9762685.0,1275.0,0.375
16145,17,26,11,309535.0,9762685.0,1275.0,0.125
16162,6,27,11,309425.0,9762695.0,1275.0,0.5
16163,7,27,11,309435.0,9762695.0,1275.0,1.0
16164,8,27,11,309445.0,9762695.0,1275.0,1.0
16165,9,27,11,309455.0,9762695.0,1275.0,1.0
16166,10,27,11,309465.0,9762695.0,1275.0,1.0
16167,11,27,11,309475.0,9762695.0,1275.0,1.0
16168,12,27,11,309485.0,9762695.0,1275.0,1.0
16169,13,27,11,309495.0,9762695.0,1275.0,1.0
16170,14,27,11,309505.0,9762695.0,1275.0,1.0
16171,15,27,11,309515.0,9762695.0,1275.0,0.75
16172,16,27,11,309525.0,9762695.0,1275.0,0.5
16173,17,27,11,309535.0,9762695.0,1275.0,0.25
16190,6,28,11,309425.0,9762705.0,1275.0,0.25
16191,7,28,11,309435.0,9762705.0,1275.0,0.75
16192,8,28,11,309445.0,9762705.0,1275.0,1.0
16193,9,28,11,309455.0,9762705.0,1275.0,1.0
16194,10,28,11,309465.0,9762705.0,1275.0,1.0
16195,11,28,11,309475.0,9762705.0,1275.0,1.0
16196,12,28,11,309485.0,9762705.0,1275.0,1.0
16197,13,28,11,309495.0,9762705.0,1275.0,1.0
16198,14,28,11,309505.0,9762705.0,1275.0,1.0
16199,15,28,11,309515.0,9762705.0,1275.0,0.75
16200,16,28,11,309525.0,9762705.0,1275.0,0.5
16201,17,28,11,309535.0,9762705.0,1275.0,0.25
16219,7,29,11,309435.0,9762715.0,1275.0,0.5
16220,8,29,11,309445.0,9762715.0,1275.0,1.0
16221,9,29,11,309455.0,9762715.0,1275.0,1.0
16222,10,29,11,309465.0,9762715.0,1275.0,1.0
16223,11,29,11,309475.0,9762715.0,1275.0,1.0
16224,12,29,11,309485.0,9762715.0,1275.0,1.0
16225,13,29,11,309495.0,9762715.0,1275.0,1.0
16226,14,29,11,309505.0,9762715.0,1275.0,1.0
16227,15,29,11,309515.0,9762715.0,1275.0,0.75
16228,16,29,11,309525.0,9762715.0,1275.0,0.5
16229,17,29,11,309535.0,9762715.0,1275.0,0.25
16247,7,30,11,309435.0,9762725.0,1275.0,0.5
16248,8,30,11,309445.0,9762725.0,1275.0,1.0
16249,9,30,11,309455.0,9762725.0,1275.0,1.0
16250,10,30,11,309465.0,9762725.0,1275.0,1.0
16251,11,30,11,309475.0,9762725.0,1275.0,1.0
16252,12,30,11,309485.0,9762725.0,1275.0,1.0
16253,13,30,11,309495.0,9762725.0,1275.0,1.0
16254,14,30,11,309505.0,9762725.0,1275.0,1.0
16255,15,30,11,309515.0,9762725.0,1275.0,0.75
16256,16,30,11,309525.0,9762725.0,1275.0,0.5
16257,17,30,11,309535.0,9762725.0,1275.0,0.25
16275,7,31,11,309435.0,9762735.0,1275.0,0.375
16276,8,31,11,309445.0,9762735.0,1275.0,0.875
16277,9,31,11,309455.0,9762735.0,1275.0,1.0
16278,10,31,11,309465.0,9762735.0,1275.0,1.0
16279,11,31,11,309475.0,9762735.0,1275.0,1.0
16280,12,31,11,309485.0,9762735.0,1275.0,1.0
16281,13,31,11,309495.0,9762735.0,1275.0,1.0
16282,14,31,11,309505.0,9762735.0,1275.0,1.0
16283,15,31,11,309515.0,9762735.0,1275.0,0.75
16284,16,31,11,309525.0,9762735.0,1275.0,0.5
16285,17,31,11,309535.0,9762735.0,1275.0,0.25
16303,7,32,11,309435.0,9762745.0,1275.0,0.125
16304,8,32,11,309445.0,9762745.0,1275.0,0.5
16305,9,32,11,309455.0,9762745.0,1275.0,0.875
16306,10,32,11,309465.0,9762745.0,1275.0,1.0
16307,11,32,11,309475.0,9762745.0,1275.0,1.0
16308,12,32,11,309485.0,9762745.0,1275.0,1.0
16309,13,32,11,309495.0,9762745.0,1275.0,1.0
16310,14,32,11,309505.0,9762745.0,1275.0,1.0
16311,15,32,11,309515.0,9762745.0,1275.0,0.75
16312,16,32,11,309525.0,9762745.0,1275.0,0.5
16313,17,32,11,309535.0,9762745.0,1275.0,0.375
16314,18,32,11,309545.0,9762745.0,1275.0,0.125
16332,8,33,11,309445.0,9762755.0,1275.0,0.25
16333,9,33,11,309455.0,9762755.0,1275.0,0.625
16334,10,33,11,309465.0,9762755.0,1275.0,0.875
16335,11,33,11,309475.0,9762755.0,1275.0,1.0
16336,12,33,11,309485.0,9762755.0,1275.0,1.0
16337,13,33,11,309495.0,9762755.0,1275.0,1.0
16338,14,33,11,309505.0,9762755.0,1275.0,1.0
16339,15,33,11,309515.0,9762755.0,1275.0,0.875
16340,16,33,11,309525.0,9762755.0,1275.0,0.625
16341,17,33,11,309535.0,9762755.0,1275.0,0.5
16342,18,33,11,309545.0,9762755.0,1275.0,0.25
16360,8,34,11,309445.0,9762765.0,1275.0,0.25
16361,9,34,11,309455.0,9762765.0,1275.0,0.5
16362,10,34,11,309465.0,9762765.0,1275.0,0.625
16363,11,34,11,309475.0,9762765.0,1275.0,0.875
16364,12,34,11,309485.0,9762765.0,1275.0,1.0
16365,13,34,11,309495.0,9762765.0,1275.0,1.0
16366,14,34,11,309505.0,9762765.0,1275.0,1.0
16367,15,34,11,309515.0,9762765.0,1275.0,1.0
16368,16,34,11,309525.0,9762765.0,1275.0,0.75
16369,17,34,11,309535.0,9762765.0,1275.0,0.5
16370,18,34,11,309545.0,9762765.0,1275.0,0.25
16388,8,35,11,309445.0,9762775.0,1275.0,0.125
16389,9,35,11,309455.0,9762775.0,1275.0,0.375
16390,10,35,11,309465.0,9762775.0,1275.0,0.5
16391,11,35,11,309475.0,9762775.0,1275.0,0.625
16392,12,35,11,309485.0,9762775.0,1275.0,0.875
16393,13,35,11,309495.0,9762775.0,1275.0,1.0
16394,14,35,11,309505.0,9762775.0,1275.0,1.0
16395,15,35,11,309515.0,9762775.0,1275.0,1.0
16396,16,35,11,309525.0,9762775.0,1275.0,0.75
16397,17,35,11,309535.0,9762775.0,1275.0,0.5
16398,18,35,11,309545.0,9762775.0,1275.0,0.25
16417,9,36,11,309455.0,9762785.0,1275.0,0.125
16418,10,36,11,309465.0,9762785.0,1275.0,0.375
16419,11,36,11,309475.0,9762785.0,1275.0,0.5
16420,12,36,11,309485.0,9762785.0,1275.0,0.75
16421,13,36,11,309495.0,9762785.0,1275.0,1.0
16422,14,36,11,309505.0,9762785.0,1275.0,1.0
16423,15,36,11,309515.0,9762785.0,1275.0,1.0
16424,16,36,11,309525.0,9762785.0,1275.0,0.75
16425,17,36,11,309535.0,9762785.0,1275.0,0.5
16426,18,36,11,309545.0,9762785.0,1275.0,0.25
16446,10,37,11,309465.0,9762795.0,1275.0,0.25
16447,11,37,11,309475.0,9762795.0,1275.0,0.5
16448,12,37,11,309485.0,9762795.0,1275.0,0.75
16449,13,37,11,309495.0,9762795.0,1275.0,1.0
16450,14,37,11,309505.0,9762795.0,1275.0,1.0
16451,15,37,11,309515.0,9762795.0,1275.0,1.0
16452,16,37,11,309525.0,9762795.0,1275.0,0.75
16453,17,37,11,309535.0,9762795.0,1275.0,0.5
16454,18,37,11,309545.0,9762795.0,1275.0,0.25
16474,10,38,11,309465.0,9762805.0,1275.0,0.125
16475,11,38,11,309475.0,9762805.0,1275.0,0.375
16476,12,38,11,309485.0,9762805.0,1275.0,0.625
16477,13,38,11,309495.0,9762805.0,1275.0,0.875
16478,14,38,11,309505.0,9762805.0,1275.0,1.0
16479,15,38,11,309515.0,9762805.0,1275.0,1.0
16480,16,38,11,309525.0,9762805.0,1275.0,0.75
16481,17,38,11,309535.0,9762805.0,1275.0,0.5
16482,18,38,11,309545.0,9762805.0,1275.0,0.25
16503,11,39,11,309475.0,9762815.0,1275.0,0.25
16504,12,39,11,309485.0,9762815.0,1275.0,0.5
16505,13,39,11,309495.0,9762815.0,1275.0,0.75
16506,14,39,11,309505.0,9762815.0,1275.0,1.0
16507,15,39,11,309515.0,9762815.0,1275.0,1.0
16508,16,39,11,309525.0,9762815.0,1275.0,0.75
16509,17,39,11,309535.0,9762815.0,1275.0,0.5
16510,18,39,11,309545.0,9762815.0,1275.0,0.25
16531,11,40,11,309475.0,9762825.0,1275.0,0.25
16532,12,40,11,309485.0,9762825.0,1275.0,0.5
16533,13,40,11,309495.0,9762825.0,1275.0,0.75
16534,14,40,11,309505.0,9762825.0,1275.0,1.0
16535,15,40,11,309515.0,9762825.0,1275.0,1.0
16536,16,40,11,309525.0,9762825.0,1275.0,0.75
16537,17,40,11,309535.0,9762825.0,1275.0,0.5
16538,18,40,11,309545.0,9762825.0,1275.0,0.25
16559,11,41,11,309475.0,9762835.0,1275.0,0.25
16560,12,41,11,309485.0,9762835.0,1275.0,0.5
16561,13,41,11,309495.0,9762835.0,1275.0,0.625
16562,14,41,11,309505.0,9762835.0,1275.0,0.875
16563,15,41,11,309515.0,9762835.0,1275.0,1.0
16564,16,41,11,309525.0,9762835.0,1275.0,0.875
16565,17,41,11,309535.0,9762835.0,1275.0,0.625
16566,18,41,11,309545.0,9762835.0,1275.0,0.25
16587,11,42,11,309475.0,9762845.0,1275.0,0.125
16588,12,42,11,309485.0,9762845.0,1275.0,0.375
16589,13,42,11,309495.0,9762845.0,1275.0,0.5
16590,14,42,11,309505.0,9762845.0,1275.0,0.75
16591,15,42,11,309515.0,9762845.0,1275.0,1.0
16592,16,42,11,309525.0,9762845.0,1275.0,1.0
16593,17,42,11,309535.0,9762845.0,1275.0,0.75
16594,18,42,11,309545.0,9762845.0,1275.0,0.375
16595,19,42,11,309555.0,9762845.0,1275.0,0.125
16616,12,43,11,309485.0,9762855.0,1275.0,0.25
16617,13,43,11,309495.0,9762855.0,1275.0,0.5
16618,14,43,11,309505.0,9762855.0,1275.0,0.75
16619,15,43,11,309515.0,9762855.0,1275.0,1.0
16620,16,43,11,309525.0,9762855.0,1275.0,1.0
16621,17,43,11,309535.0,9762855.0,1275.0,0.75
16622,18,43,11,309545.0,9762855.0,1275.0,0.5
16623,19,43,11,309555.0,9762855.0,1275.0,0.25
16644,12,44,11,309485.0,9762865.0,1275.0,0.25
16645,13,44,11,309495.0,9762865.0,1275.0,0.5
16646,14,44,11,309505.0,9762865.0,1275.0,0.625
16647,15,44,11,309515.0,9762865.0,1275.0,0.875
16648,16,44,11,309525.0,9762865.0,1275.0,1.0
16649,17,44,11,309535.0,9762865.0,1275.0,0.875
16650,18,44,11,309545.0,9762865.0,1275.0,0.625
16651,19,44,11,309555.0,9762865.0,1275.0,0.25
16672,12,45,11,309485.0,9762875.0,1275.0,0.125
16673,13,45,11,309495.0,9762875.0,1275.0,0.375
16674,14,45,11,309505.0,9762875.0,1275.0,0.5
16675,15,45,11,309515.0,9762875.0,1275.0,0.75
16676,16,45,11,309525.0,9762875.0,1275.0,1.0
16677,17,45,11,309535.0,9762875.0,1275.0,0.75
16678,18,45,11,309545.0,9762875.0,1275.0,0.375
16679,19,45,11,309555.0,9762875.0,1275.0,0.125
16701,13,46,11,309495.0,9762885.0,1275.0,0.25
16702,14,46,11,309505.0,9762885.0,1275.0,0.375
16703,15,46,11,309515.0,9762885.0,1275.0,0.375
16704,16,46,11,309525.0,9762885.0,1275.0,0.5
16705,17,46,11,309535.0,9762885.0,1275.0,0.25
16729,13,47,11,309495.0,9762895.0,1275.0,0.125
16730,14,47,11,309505.0,9762895.0,1275.0,0.125
17477,5,24,12,309415.0,9762665.0,1285.0,0.125
17478,6,24,12,309425.0,9762665.0,1285.0,0.25
17479,7,24,12,309435.0,9762665.0,1285.0,0.125
17505,5,25,12,309415.0,9762675.0,1285.0,0.125
17506,6,25,12,309425.0,9762675.0,1285.0,0.375
17507,7,25,12,309435.0,9762675.0,1285.0,0.375
17508,8,25,12,309445.0,9762675.0,1285.0,0.25
17509,9,25,12,309455.0,9762675.0,1285.0,0.25
17510,10,25,12,309465.0,9762675.0,1285.0,0.25
17511,11,25,12,309475.0,9762675.0,1285.0,0.25
17512,12,25,12,309485.0,9762675.0,1285.0,0.25
17513,13,25,12,309495.0,9762675.0,1285.0,0.25
17514,14,25,12,309505.0,9762675.0,1285.0,0.25
17515,15,25,12,309515.0,9762675.0,1285.0,0.125
17534,6,26,12,309425.0,9762685.0,1285.0,0.375
17535,7,26,12,309435.0,9762685.0,1285.0,0.75
17536,8,26,12,309445.0,9762685.0,1285.0,0.75
17537,9,26,12,309455.0,9762685.0,1285.0,0.625
17538,10,26,12,309465.0,9762685.0,1285.0,0.5
17539,11,26,12,309475.0,9762685.0,1285.0,0.5
17540,12,26,12,309485.0,9762685.0,1285.0,0.5
17541,13,26,12,309495.0,9762685.0,1285.0,0.5
17542,14,26,12,309505.0,9762685.0,1285.0,0.5
17543,15,26,12,309515.0,9762685.0,1285.0,0.25
17562,6,27,12,309425.0,9762695.0,1285.0,0.5
17563,7,27,12,309435.0,9762695.0,1285.0,1.0
17564,8,27,12,309445.0,9762695.0,1285.0,1.0
17565,9,27,12,309455.0,9762695.0,1285.0,0.875
17566,10,27,12,309465.0,9762695.0,1285.0,0.75
17567,11,27,12,309475.0,9762695.0,1285.0,0.625
17568,12,27,12,309485.0,9762695.0,1285.0,0.5
17569,13,27,12,309495.0,9762695.0,1285.0,0.5
17570,14,27,12,309505.0,9762695.0,1285.0,0.5
17571,15,27,12,309515.0,9762695.0,1285.0,0.25
17590,6,28,12,309425.0,9762705.0,1285.0,0.25
17591,7,28,12,309435.0,9762705.0,1285.0,0.75
17592,8,28,12,309445.0,9762705.0,1285.0,1.0
17593,9,28,12,309455.0,9762705.0,1285.0,1.0
17594,10,28,12,309465.0,9762705.0,1285.0,1.0
17595,11,28,12,309475.0,9762705.0,1285.0,0.875
17596,12,28,12,309485.0,9762705.0,1285.0,0.625
17597,13,28,12,309495.0,9762705.0,1285.0,0.5
17598,14,28,12,309505.0,9762705.0,1285.0,0.5
17599,15,28,12,309515.0,9762705.0,1285.0,0.25
17619,7,29,12,309435.0,9762715.0,1285.0,0.5
17620,8,29,12,309445.0,9762715.0,1285.0,1.0
17621,9,29,12,309455.0,9762715.0,1285.0,1.0
17622,10,29,12,309465.0,9762715.0,1285.0,1.0
17623,11,29,12,309475.0,9762715.0,1285.0,1.0
17624,12,29,12,309485.0,9762715.0,1285.0,0.75
17625,13,29,12,309495.0,9762715.0,1285.0,0.5
17626,14,29,12,309505.0,9762715.0,1285.0,0.5
17627,15,29,12,309515.0,9762715.0,1285.0,0.25
17647,7,30,12,309435.0,9762725.0,1285.0,0.5
17648,8,30,12,309445.0,9762725.0,1285.0,1.0
17649,9,30,12,309455.0,9762725.0,1285.0,1.0
17650,10,30,12,309465.0,9762725.0,1285.0,1.0
17651,11,30,12,309475.0,9762725.0,1285.0,1.0
17652,12,30,12,309485.0,9762725.0,1285.0,0.75
17653,13,30,12,309495.0,9762725.0,1285.0,0.5
17654,14,30,12,309505.0,9762725.0,1285.0,0.5
17655,15,30,12,309515.0,9762725.0,1285.0,0.25
17675,7,31,12,309435.0,9762735.0,1285.0,0.5
17676,8,31,12,309445.0,9762735.0,1285.0,1.0
17677,9,31,12,309455.0,9762735.0,1285.0,1.0
17678,10,31,12,309465.0,9762735.0,1285.0,1.0
17679,11,31,12,309475.0,9762735.0,1285.0,1.0
17680,12,31,12,309485.0,9762735.0,1285.0,0.75
17681,13,31,12,309495.0,9762735.0,1285.0,0.5
17682,14,31,12,309505.0,9762735.0,1285.0,0.5
17683,15,31,12,309515.0,9762735.0,1285.0,0.25
17703,7,32,12,309435.0,9762745.0,1285.0,0.25
17704,8,32,12,309445.0,9762745.0,1285.0,0.75
17705,9,32,12,309455.0,9762745.0,1285.0,1.0
17706,10,32,12,309465.0,9762745.0,1285.0,1.0
17707,11,32,12,309475.0,9762745.0,1285.0,1.0
17708,12,32,12,309485.0,9762745.0,1285.0,0.875
17709,13,32,12,309495.0,9762745.0,1285.0,0.625
17710,14,32,12,309505.0,9762745.0,1285.0,0.5
17711,15,32,12,309515.0,9762745.0,1285.0,0.25
17732,8,33,12,309445.0,9762755.0,1285.0,0.5
17733,9,33,12,309455.0,9762755.0,1285.0,1.0
17734,10,33,12,309465.0,9762755.0,1285.0,1.0
17735,11,33,12,309475.0,9762755.0,1285.0,1.0
17736,12,33,12,309485.0,9762755.0,1285.0,1.0
17737,13,33,12,309495.0,9762755.0,1285.0,0.75
17738,14,33,12,309505.0,9762755.0,1285.0,0.5
17739,15,33,12,309515.0,9762755.0,1285.0,0.375
17740,16,33,12,309525.0,9762755.0,1285.0,0.125
17760,8,34,12,309445.0,9762765.0,1285.0,0.5
17761,9,34,12,309455.0,9762765.0,1285.0,1.0
17762,10,34,12,309465.0,9762765.0,1285.0,1.0
17763,11,34,12,309475.0,9762765.0,1285.0,1.0
17764,12,34,12,309485.0,9762765.0,1285.0,1.0
17765,13,34,12,309495.0,9762765.0,1285.0,0.75
17766,14,34,12,309505.0,9762765.0,1285.0,0.5
17767,15,34,12,309515.0,9762765.0,1285.0,0.5
17768,16,34,12,309525.0,9762765.0,1285.0,0.25
17788,8,35,12,309445.0,9762775.0,1285.0,0.375
17789,9,35,12,309455.0,9762775.0,1285.0,0.875
17790,10,35,12,309465.0,9762775.0,1285.0,1.0
17791,11,35,12,309475.0,9762775.0,1285.0,1.0
17792,12,35,12,309485.0,9762775.0,1285.0,1.0
17793,13,35,12,309495.0,9762775.0,1285.0,0.875
17794,14,35,12,309505.0,9762775.0,1285.0,0.625
17795,15,35,12,309515.0,9762775.0,1285.0,0.5
17796,16,35,12,309525.0,9762775.0,1285.0,0.25
17816,8,36,12,309445.0,9762785.0,1285.0,0.125
17817,9,36,12,309455.0,9762785.0,1285.0,0.5
17818,10,36,12,309465.0,9762785.0,1285.0,0.875
17819,11,36,12,309475.0,9762785.0,1285.0,1.0
17820,12,36,12,309485.0,9762785.0,1285.0,1.0
17821,13,36,12,309495.0,9762785.0,1285.0,1.0
17822,14,36,12,309505.0,9762785.0,1285.0,0.75
17823,15,36,12,309515.0,9762785.0,1285.0,0.5
17824,16,36,12,309525.0,9762785.0,1285.0,0.25
17845,9,37,12,309455.0,9762795.0,1285.0,0.25
17846,10,37,12,309465.0,9762795.0,1285.0,0.75
17847,11,37,12,309475.0,9762795.0,1285.0,1.0
17848,12,37,12,309485.0,9762795.0,1285.0,1.0
17849,13,37,12,309495.0,9762795.0,1285.0,1.0
17850,14,37,12,309505.0,9762795.0,1285.0,0.75
17851,15,37,12,309515.0,9762795.0,1285.0,0.5
17852,16,37,12,309525.0,9762795.0,1285.0,0.25
17873,9,38,12,309455.0,9762805.0,1285.0,0.25
17874,10,38,12,309465.0,9762805.0,1285.0,0.625
17875,11,38,12,309475.0,9762805.0,1285.0,0.875
17876,12,38,12,309485.0,9762805.0,1285.0,1.0
17877,13,38,12,309495.0,9762805.0,1285.0,1.0
17878,14,38,12,309505.0,9762805.0,1285.0,0.75
17879,15,38,12,309515.0,9762805.0,1285.0,0.5
17880,16,38,12,309525.0,9762805.0,1285.0,0.25
17901,9,39,12,309455.0,9762815.0,1285.0,0.125
17902,10,39,12,309465.0,9762815.0,1285.0,0.375
17903,11,39,12,309475.0,9762815.0,1285.0,0.75
17904,12,39,12,309485.0,9762815.0,1285.0,1.0
17905,13,39,12,309495.0,9762815.0,1285.0,1.0
17906,14,39,12,309505.0,9762815.0,1285.0,0.75
17907,15,39,12,309515.0,9762815.0,1285.0,0.5
17908,16,39,12,309525.0,9762815.0,1285.0,0.25
17930,10,40,12,309465.0,9762825.0,1285.0,0.25
17931,11,40,12,309475.0,9762825.0,1285.0,0.75
17932,12,40,12,309485.0,9762825.0,1285.0,1.0
17933,13,40,12,309495.0,9762825.0,1285.0,1.0
17934,14,40,12,309505.0,9762825.0,1285.0,0.875
17935,15,40,12,309515.0,9762825.0,1285.0,0.625
17936,16,40,12,309525.0,9762825.0,1285.0,0.25
17958,10,41,12,309465.0,9762835.0,1285.0,0.125
17959,11,41,12,309475.0,9762835.0,1285.0,0.625
17960,12,41,12,309485.0,9762835.0,1285.0,1.0
17961,13,41,12,309495.0,9762835.0,1285.0,1.0
17962,14,41,12,309505.0,9762835.0,1285.0,1.0
17963,15,41,12,309515.0,9762835.0,1285.0,0.75
17964,16,41,12,309525.0,9762835.0,1285.0,0.375
17965,17,41,12,309535.0,9762835.0,1285.0,0.125
17987,11,42,12,309475.0,9762845.0,1285.0,0.375
17988,12,42,12,309485.0,9762845.0,1285.0,0.875
17989,13,42,12,309495.0,9762845.0,1285.0,1.0
17990,14,42,12,309505.0,9762845.0,1285.0,1.0
17991,15,42,12,309515.0,9762845.0,1285.0,0.75
17992,16,42,12,309525.0,9762845.0,1285.0,0.5
17993,17,42,12,309535.0,9762845.0,1285.0,0.25
18015,11,43,12,309475.0,9762855.0,1285.0,0.125
18016,12,43,12,309485.0,9762855.0,1285.0,0.625
18017,13,43,12,309495.0,9762855.0,1285.0,1.0
18018,14,43,12,309505.0,9762855.0,1285.0,1.0
18019,15,43,12,309515.0,9762855.0,1285.0,0.75
18020,16,43,12,309525.0,9762855.0,1285.0,0.5
18021,17,43,12,309535.0,9762855.0,1285.0,0.25
18044,12,44,12,309485.0,9762865.0,1285.0,0.5
18045,13,44,12,309495.0,9762865.0,1285.0,1.0
18046,14,44,12,309505.0,9762865.0,1285.0,1.0
18047,15,44,12,309515.0,9762865.0,1285.0,0.875
18048,16,44,12,309525.0,9762865.0,1285.0,0.625
18049,17,44,12,309535.0,9762865.0,1285.0,0.375
18050,18,44,12,309545.0,9762865.0,1285.0,0.125
18072,12,45,12,309485.0,9762875.0,1285.0,0.25
18073,13,45,12,309495.0,9762875.0,1285.0,0.75
18074,14,45,12,309505.0,9762875.0,1285.0,1.0
18075,15,45,12,309515.0,9762875.0,1285.0,1.0
18076,16,45,12,309525.0,9762875.0,1285.0,0.75
18077,17,45,12,309535.0,9762875.0,1285.0,0.375
18078,18,45,12,309545.0,9762875.0,1285.0,0.125
18101,13,46,12,309495.0,9762885.0,1285.0,0.5
18102,14,46,12,309505.0,9762885.0,1285.0,0.875
18103,15,46,12,309515.0,9762885.0,1285.0,0.625
18104,16,46,12,309525.0,9762885.0,1285.0,0.375
18105,17,46,12,309535.0,9762885.0,1285.0,0.125
18129,13,47,12,309495.0,9762895.0,1285.0,0.25
18130,14,47,12,309505.0,9762895.0,1285.0,0.375
18131,15,47,12,309515.0,9762895.0,1285.0,0.125
18934,6,26,13,309425.0,9762685.0,1295.0,0.125
18935,7,26,13,309435.0,9762685.0,1295.0,0.25
18936,8,26,13,309445.0,9762685.0,1295.0,0.25
18937,9,26,13,309455.0,9762685.0,1295.0,0.125
18962,6,27,13,309425.0,9762695.0,1295.0,0.375
18963,7,27,13,309435.0,9762695.0,1295.0,0.75
18964,8,27,13,309445.0,9762695.0,1295.0,0.625
18965,9,27,13,309455.0,9762695.0,1295.0,0.375
18966,10,27,13,309465.0,9762695.0,1295.0,0.25
18967,11,27,13,309475.0,9762695.0,1295.0,0.125
18990,6,28,13,309425.0,9762705.0,1295.0,0.25
18991,7,28,13,309435.0,9762705.0,1295.0,0.75
18992,8,28,13,309445.0,9762705.0,1295.0,0.875
18993,9,28,13,309455.0,9762705.0,1295.0,0.625
18994,10,28,13,309465.0,9762705.0,1295.0,0.5
18995,11,28,13,309475.0,9762705.0,1295.0,0.375
18996,12,28,13,309485.0,9762705.0,1295.0,0.125
19019,7,29,13,309435.0,9762715.0,1295.0,0.5
19020,8,29,13,309445.0,9762715.0,1295.0,1.0
19021,9,29,13,309455.0,9762715.0,1295.0,0.75
19022,10,29,13,309465.0,9762715.0,1295.0,0.5
19023,11,29,13,309475.0,9762715.0,1295.0,0.5
19024,12,29,13,309485.0,9762715.0,1295.0,0.25
19047,7,30,13,309435.0,9762725.0,1295.0,0.5
19048,8,30,13,309445.0,9762725.0,1295.0,1.0
19049,9,30,13,309455.0,9762725.0,1295.0,0.75
19050,10,30,13,309465.0,9762725.0,1295.0,0.5
19051,11,30,13,309475.0,9762725.0,1295.0,0.5
19052,12,30,13,309485.0,9762725.0,1295.0,0.25
19075,7,31,13,309435.0,9762735.0,1295.0,0.375
19076,8,31,13,309445.0,9762735.0,1295.0,0.875
19077,9,31,13,309455.0,9762735.0,1295.0,0.875
19078,10,31,13,309465.0,9762735.0,1295.0,0.625
19079,11,31,13,309475.0,9762735.0,1295.0,0.5
19080,12,31,13,309485.0,9762735.0,1295.0,0.25
19103,7,32,13,309435.0,9762745.0,1295.0,0.125
19104,8,32,13,309445.0,9762745.0,1295.0,0.625
19105,9,32,13,309455.0,9762745.0,1295.0,1.0
19106,10,32,13,309465.0,9762745.0,1295.0,0.75
19107,11,32,13,309475.0,9762745.0,1295.0,0.5
19108,12,32,13,309485.0,9762745.0,1295.0,0.375
19109,13,32,13,309495.0,9762745.0,1295.0,0.125
19132,8,33,13,309445.0,9762755.0,1295.0,0.5
19133,9,33,13,309455.0,9762755.0,1295.0,1.0
19134,10,33,13,309465.0,9762755.0,1295.0,0.75
19135,11,33,13,309475.0,9762755.0,1295.0,0.5
19136,12,33,13,309485.0,9762755.0,1295.0,0.5
19137,13,33,13,309495.0,9762755.0,1295.0,0.25
19160,8,34,13,309445.0,9762765.0,1295.0,0.5
19161,9,34,13,309455.0,9762765.0,1295.0,1.0
19162,10,34,13,309465.0,9762765.0,1295.0,0.875
19163,11,34,13,309475.0,9762765.0,1295.0,0.625
19164,12,34,13,309485.0,9762765.0,1295.0,0.5
